ZONE,DIVISION,DISTRICT,UPAZILA,UNION,MOUZA,SEGMENT,LISTEDH,HHNO,H03,H04,H06,H07,H08,H09,H10,H11,H12
1,1,6,36,81,672,2,150,85,1,42,6, , ,6000,8,3,3
1,1,6,36,81,672,2,150,86,1,38,6,1, ,5000,8,5,3
1,1,6,36,81,672,2,150,87,1,45,4, , ,5000,8,5,3
1,1,6,36,81,672,2,150,88,1,30,11, , ,6000,8,5,3
1,1,6,36,81,672,2,150,89,1,50,1,6, ,12000,8,3,3
1,1,6,36,81,672,2,150,90,1,22,6,1, ,10000,8,3,3
1,1,6,36,81,672,2,150,91,1,45,6,9, ,9500,8,3,3
1,1,6,36,81,672,2,150,92,1,35,4,6, ,7000,8,3,3
1,1,6,36,81,672,2,150,93,1,42,6,1, ,6000,8,3,3
1,1,6,36,81,672,2,150,94,1,25,6, , ,5000,8,7,3
1,1,6,36,81,672,2,150,95,1,60,1,14, ,50000,8,3,3
1,1,6,36,81,672,2,150,96,1,40,1,6, ,12000,8,5,3
1,1,6,36,81,672,2,150,97,1,47,6,1, ,10000,8,3,3
1,1,6,36,81,672,2,150,98,1,70,12, , ,2500,8,7,3
1,1,6,36,81,672,2,150,99,1,40,1, , ,6000,8,3,3
1,1,6,36,81,672,2,150,100,2,45,4, , ,4000,8,5,3
1,1,6,36,81,672,2,150,101,1,38,9,1, ,8000,8,5,3
1,1,6,36,81,672,2,150,102,1,65,8, , ,7500,8,3,3
1,1,6,36,81,672,2,150,103,1,27,1, , ,4000,8,3,3
1,1,6,36,81,672,2,150,104,1,33,6,1, ,8000,8,3,3
1,1,6,36,81,672,2,150,105,1,34,6,1, ,7000,8,3,3
1,1,6,36,81,672,2,150,106,1,23,96, , ,6000,8,3,3
1,1,6,36,81,672,2,150,107,1,50,1,11, ,7000,8,3,3
1,1,6,36,81,672,2,150,108,1,42,6,1, ,8000,8,3,3
1,1,6,36,81,672,2,150,109,1,16,6, , ,4500,8,5,3
1,1,6,36,81,672,2,150,110,1,50,6,1, ,8000,8,3,3
1,1,6,36,81,672,2,150,111,1,28,1, , ,6000,8,1,3
1,1,6,36,81,672,2,150,112,1,38,6,1, ,7000,8,3,3
1,1,6,36,81,672,2,150,113,1,40,9, , ,6500,8,3,3
1,1,6,36,81,672,2,150,114,1,35,14, , ,20000,8,5,3
1,1,6,36,81,672,2,150,115,1,60,1, , ,3000,8,3,3
1,1,6,36,81,672,2,150,116,1,25,6, , ,6000,8,7,3
1,1,6,36,81,672,2,150,117,1,21,9,1, ,10000,8,3,3
1,1,6,36,81,672,2,150,118,1,48,11,6, ,12000,8,3,3
1,1,6,36,81,672,2,150,119,2,37,11, , ,6000,8,7,3
1,1,6,36,81,672,2,150,120,1,40,9, , ,9000,8,3,3
1,1,6,36,81,672,2,150,121,1,46,9, , ,12000,8,3,3
1,1,6,36,81,672,2,150,122,1,19,8, , ,6000,8,5,3
1,1,6,36,81,672,2,150,123,1,25,6,1, ,7000,8,3,3
1,1,6,36,81,672,2,150,124,1,60,1, , ,3000,8,5,3
1,1,6,36,81,672,2,150,125,1,22,6,1, ,7000,8,5,3
1,1,6,36,81,672,2,150,126,1,32,1, , ,5000,8,3,3
1,1,6,36,81,672,2,150,127,1,50,6,1, ,8000,8,3,3
1,1,6,36,81,672,2,150,128,1,32,6,1, ,5000,8,3,3
1,1,6,36,81,672,2,150,129,1,22,6,1, ,5000,8,3,3
1,1,6,36,81,672,2,150,130,1,35,6,1, ,6000,8,3,3
1,1,6,36,81,672,2,150,131,1,25,6,1, ,5000,8,5,3
1,1,6,36,81,672,2,150,132,1,28,8, , ,10000,8,3,3
1,1,6,36,81,672,2,150,133,1,60,8, , ,10000,8,3,3
1,1,6,36,81,672,2,150,134,1,28,6,1, ,6000,8,5,3
1,1,6,36,81,672,2,150,135,1,38,6,1, ,5000,8,5,3
1,1,6,36,81,672,2,150,136,1,38,6, , ,5000,8,3,3
1,1,6,36,81,672,2,150,137,1,40,6, , ,6000,8,3,3
1,1,6,36,81,672,2,150,138,1,70,6,1, ,10000,8,3,3
1,1,6,36,81,672,2,150,139,1,30,6, , ,6000,8,3,3
1,1,6,36,81,672,2,150,140,1,27,6,1, ,6000,8,3,3
1,1,6,36,81,672,2,150,141,1,30,6, , ,5000,8,3,3
1,1,6,36,81,672,2,150,142,1,48,6, , ,6000,8,7,3
1,1,6,36,81,672,2,150,143,1,30,6,1, ,5000,8,3,3
1,1,6,36,81,672,2,150,144,1,52,1, , ,5000,8,3,3
1,1,6,36,81,672,2,150,145,1,35,6,1, ,6000,8,5,3
1,1,6,36,81,672,2,150,146,1,70,1, , ,5000,8,5,3
1,1,6,36,81,672,2,150,147,1,45,6, , ,5000,8,3,3
1,1,6,36,81,672,2,150,148,1,40,6, , ,6000,8,3,3
1,1,6,36,81,672,2,150,149,1,40,6,1, ,6500,8,3,3
1,1,6,36,81,672,2,150,150,1,50,6,1, ,5000,8,3,3
1,1,9,18,87,114,2,146,1,1,32,6,2, ,4000,8,3,3
1,1,9,18,87,114,2,146,2,1,28,11,2, ,5000,8,7,3
1,1,9,18,87,114,2,146,3,1,25,11, , ,5000,8,7,3
1,1,9,18,87,114,2,146,4,1,30,11, , ,5000,8,3,3
1,1,9,18,87,114,2,146,5,1,34,4, , ,4000,8,7,3
1,1,9,18,87,114,2,146,6,1,25,17, , ,4000,8,3,3
1,1,9,18,87,114,2,146,7,1,50,2, , ,5000,8,3,3
1,1,9,18,87,114,2,146,8,1,35,6, , ,5000,8,5,3
1,1,9,18,87,114,2,146,9,1,22,4, , ,4000,8,5,3
1,1,9,18,87,114,2,146,10,1,32,6,4, ,5000,8,5,3
1,1,9,18,87,114,2,146,11,1,55,1,6, ,6000,8,3,3
1,1,9,18,87,114,2,146,12,1,40,4,2, ,5000,8,7,3
1,1,9,18,87,114,2,146,13,1,30,6, , ,6000,8,3,3
1,1,9,18,87,114,2,146,14,1,50,2, , ,5000,8,3,3
1,1,9,18,87,114,2,146,15,1,40,1,2, ,5000,8,3,3
1,1,9,18,87,114,2,146,16,1,30,4, , ,5000,8,3,3
1,1,9,18,87,114,2,146,17,1,30,2, , ,5000,8,3,3
1,1,9,18,87,114,2,146,18,1,40,18, , ,5000,8,5,3
1,1,9,18,87,114,2,146,19,1,50,4, , ,5500,8,3,3
1,1,9,18,87,114,2,146,20,1,35,9,2, ,6000,8,3,3
1,1,9,18,87,114,2,146,21,1,60,6,4, ,4000,8,3,3
1,1,9,18,87,114,2,146,22,1,50,6,2, ,6000,8,3,3
1,1,9,18,87,114,2,146,23,1,40,11,2, ,6000,8,3,3
1,1,9,18,87,114,2,146,24,1,60,4,6, ,5000,8,5,3
1,1,9,18,87,114,2,146,25,1,50,6, , ,4000,8,7,3
1,1,9,18,87,114,2,146,26,1,20,11, , ,3000,8,5,3
1,1,9,18,87,114,2,146,27,1,65,9, , ,4000,8,3,3
1,1,9,18,87,114,2,146,28,1,40,4, , ,4000,8,7,3
1,1,9,18,87,114,2,146,29,1,60,6, , ,6000,8,7,3
1,1,9,18,87,114,2,146,30,1,22,2,4, ,5000,8,7,3
1,1,9,18,87,114,2,146,31,1,36,1, , ,5000,8,9,3
1,1,9,18,87,114,2,146,32,1,35,2, , ,5000,8,3,3
1,1,9,18,87,114,2,146,33,1,36,2, , ,6000,8,3,3
1,1,9,18,87,114,2,146,34,1,40,2,6, ,6000,8,3,3
1,1,9,18,87,114,2,146,35,1,30,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,36,1,43,2,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,37,1,30,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,38,1,40,4, , ,4000,8,3,3
1,1,9,18,87,114,2,146,39,1,45,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,40,1,50,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,41,1,36,6, , ,5000,8,3,3
1,1,9,18,87,114,2,146,42,1,35,6, , ,5000,8,3,3
1,1,9,18,87,114,2,146,43,1,30,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,44,1,42,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,45,1,38,18, , ,6000,8,3,3
1,1,9,18,87,114,2,146,46,1,22,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,47,1,26,4, , ,5000,8,7,3
1,1,9,18,87,114,2,146,48,1,30,4, , ,5000,8,3,3
1,1,9,18,87,114,2,146,49,1,30,18, , ,5000,8,3,3
1,1,9,18,87,114,2,146,50,1,30,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,51,1,28,6, , ,5000,8,9,3
1,1,9,18,87,114,2,146,52,1,24,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,53,1,40,4,6, ,5000,8,3,3
1,1,9,18,87,114,2,146,54,1,30,4,2, ,5000,8,3,3
1,1,9,18,87,114,2,146,55,1,39,4, , ,5000,8,3,3
1,1,9,18,87,114,2,146,56,1,60,1, , ,6000,1,1,3
1,1,9,18,87,114,2,146,57,1,56,6,4, ,5500,8,7,3
1,1,9,18,87,114,2,146,58,1,54,6,4, ,6000,8,3,3
1,1,9,18,87,114,2,146,59,1,30,6,4, ,5000,8,3,3
1,1,9,18,87,114,2,146,60,1,28,6,4, ,5500,8,3,3
1,1,9,18,87,114,2,146,61,1,35,6,2, ,4000,8,7,3
1,1,9,18,87,114,2,146,62,1,25,1, , ,6000,8,3,3
1,1,9,18,87,114,2,146,63,1,34,6,4, ,5000,8,7,3
1,1,9,18,87,114,2,146,64,1,30,1, , ,6000,8,9,3
1,1,9,18,87,114,2,146,65,1,40,1, , ,6000,8,3,3
1,1,9,18,87,114,2,146,66,1,43,11,2, ,7000,8,3,3
1,1,9,18,87,114,2,146,67,1,30,11,1, ,7000,8,3,3
1,1,9,18,87,114,2,146,68,1,48,1, , ,6000,8,3,3
1,1,9,18,87,114,2,146,69,1,50,2,9, ,6000,8,3,3
1,1,9,18,87,114,2,146,70,1,18,1, , ,6000,8,3,3
1,1,9,18,87,114,2,146,71,1,40,1,6, ,6000,8,3,3
1,1,9,18,87,114,2,146,72,1,35,6,2, ,6000,8,3,3
1,1,9,18,87,114,2,146,73,1,25,6, , ,5000,8,5,3
1,1,9,18,87,114,2,146,74,1,55,18,9, ,6000,8,3,3
1,1,9,18,87,114,2,146,75,1,25,18, , ,6000,8,5,3
1,1,9,18,87,114,2,146,76,1,25,6, , ,5000,8,3,3
1,1,9,18,87,114,2,146,77,1,30,6, , ,5000,8,5,3
1,1,9,18,87,114,2,146,78,1,35,6,4, ,6000,8,7,3
1,1,9,18,87,114,2,146,79,1,40,6,4, ,6500,8,3,3
1,1,9,18,87,114,2,146,80,1,25,6,4, ,6000,8,7,3
1,1,9,18,87,114,2,146,81,1,26,6, , ,4000,8,5,3
1,1,9,18,87,114,2,146,82,1,18,4, , ,4000,8,7,3
1,1,9,18,87,114,2,146,83,1,50,6,4, ,4000,8,5,3
1,1,9,18,87,114,2,146,84,1,40,6, , ,5000,8,5,3
1,1,9,18,87,114,2,146,85,1,55,4, , ,4000,8,5,3
1,1,9,18,87,114,2,146,86,1,42,19, , ,6000,8,1,3
1,1,9,18,87,114,2,146,87,1,18,6, , ,5000,8,3,3
1,1,9,18,87,114,2,146,88,1,25,6, , ,5000,8,3,3
1,1,9,18,87,114,2,146,89,1,25,18, , ,6000,8,3,3
1,1,9,18,87,114,2,146,90,1,65,2,4, ,6000,8,3,3
1,1,9,18,87,114,2,146,91,1,30,2,4, ,6000,8,3,3
1,1,9,18,87,114,2,146,92,1,35,2,4, ,7000,8,3,3
1,1,9,18,87,114,2,146,93,1,65,2,1, ,7000,8,3,3
1,1,9,18,87,114,2,146,94,1,35,2,5, ,6000,8,3,3
1,1,9,18,87,114,2,146,95,1,28,2,4, ,5000,8,5,3
1,1,9,18,87,114,2,146,96,1,20,9, , ,5000,8,7,7
1,1,9,18,87,114,2,146,97,2,75,96, , ,2000,8,7,3
1,1,9,18,87,114,2,146,98,1,25,1,2, ,15000,8,3,3
1,1,9,18,87,114,2,146,99,1,22,2,1,4,5000,8,3,3
1,1,9,18,87,114,2,146,100,1,60,2,4, ,6000,8,7,3
1,1,9,18,87,114,2,146,101,1,40,2,4, ,6000,8,7,3
1,1,9,18,87,114,2,146,102,1,40,2,1,19,20000,8,3,3
1,1,9,18,87,114,2,146,103,1,22,19,2,9,10000,8,3,3
1,1,9,18,87,114,2,146,104,1,25,1,2, ,8000,8,3,3
1,1,9,18,87,114,2,146,105,1,20,11,2,6,8000,8,3,3
1,1,9,18,87,114,2,146,106,1,25,19,1,2,15000,8,3,3
1,1,9,18,87,114,2,146,107,1,35,6,2,4,9000,8,3,3
1,1,9,18,87,114,2,146,108,1,50,6,2,9,15000,8,3,3
1,1,9,18,87,114,2,146,109,1,40,6,2,4,15000,8,3,3
1,1,9,18,87,114,2,146,110,1,30,2,19, ,7000,8,3,3
1,1,9,18,87,114,2,146,111,1,20,2,4,6,7000,8,3,3
1,1,9,18,87,114,2,146,112,1,30,2,6,4,7000,8,3,3
1,1,9,18,87,114,2,146,113,1,27,2,6,4,7000,8,3,3
1,1,9,18,87,114,2,146,114,1,20,2,6,4,7000,8,3,3
1,1,9,18,87,114,2,146,115,1,50,2,6,4,8000,8,3,3
1,1,9,18,87,114,2,146,116,1,30,2,6,4,6000,8,7,7
1,1,9,18,87,114,2,146,117,1,22,2,4,6,6000,8,3,3
1,1,9,18,87,114,2,146,118,1,25,2,4,6,7000,8,3,3
1,1,9,18,87,114,2,146,119,1,35,2,4,6,8000,8,3,3
1,1,9,18,87,114,2,146,120,1,25,2,4,6,8000,8,3,3
1,1,9,18,87,114,2,146,121,1,30,2,4,6,7000,8,3,3
1,1,9,18,87,114,2,146,122,1,40,2,4,6,7000,8,3,3
1,1,9,18,87,114,2,146,123,1,30,2,4,6,7000,8,3,3
1,1,9,18,87,114,2,146,124,1,26,2,4,6,8000,8,3,3
1,1,9,18,87,114,2,146,125,1,26,2,4,6,8000,8,3,3
1,1,9,18,87,114,2,146,126,1,20,2,4,6,8000,8,3,3
1,1,9,18,87,114,2,146,127,1,20,2,4,6,8000,8,3,3
1,1,9,18,87,114,2,146,128,1,22,2,1,6,8000,8,3,3
1,1,9,18,87,114,2,146,129,1,40,1,6,4,9000,8,3,3
1,1,9,18,87,114,2,146,130,1,37,1,2,6,8000,8,3,3
1,1,9,18,87,114,2,146,131,1,20,6,5,4,7000,8,3,3
1,1,9,18,87,114,2,146,132,1,37,2,1, ,6000,8,3,3
1,1,9,18,87,114,2,146,133,1,35,2,6,4,9000,8,3,3
1,1,9,18,87,114,2,146,134,1,45,2,6,4,8000,8,3,3
1,1,9,18,87,114,2,146,135,1,28,6,2,4,5000,8,3,3
1,1,9,18,87,114,2,146,136,1,60,9, , ,8000,8,7,7
1,1,9,18,87,114,2,146,137,1,35,19, , ,8000,8,5,3
1,1,9,18,87,114,2,146,138,1,27,2,6,4,7000,8,7,3
1,1,9,18,87,114,2,146,139,1,40,2,4, ,6000,8,7,3
1,1,9,18,87,114,2,146,140,1,28,6,2,4,5000,8,7,3
1,1,9,18,87,114,2,146,141,1,45,18,4,6,7000,8,7,3
1,1,9,18,87,114,2,146,142,1,45,19,2,4,8000,8,3,3
1,1,9,18,87,114,2,146,143,1,35,96, , ,7000,9,3,3
1,1,9,18,87,114,2,146,144,1,50,4, , ,5000,8,3,3
1,1,9,18,87,114,2,146,145,1,24,9, , ,8000,8,3,3
1,1,9,18,87,114,2,146,146,1,55,5,4, ,6000,8,7,3
1,1,9,18,87,306,1,154,2,1,40,1,17, ,6000,8,3,3
1,1,9,18,87,306,1,154,3,1,30,14,1,9,9000,1,1,3
1,1,9,18,87,306,1,154,4,1,26,6,1, ,12000,8,3,3
1,1,9,18,87,306,1,154,5,1,60,1, , ,6000,8,3,3
1,1,9,18,87,306,1,154,6,1,55,1,9, ,7000,8,3,3
1,1,9,18,87,306,1,154,7,1,35,6,1, ,8000,8,3,3
1,1,9,18,87,306,1,154,8,1,50,14, , ,6000,8,3,3
1,1,9,18,87,306,1,154,9,1,45,96, , ,7000,8,3,3
1,1,9,18,87,306,1,154,10,1,75,9, , ,5000,8,3,3
1,1,9,18,87,306,1,154,11,1,30,11, , ,6000,8,3,3
1,1,9,18,87,306,3,154,1,1,35,1,14, ,9000,8,3,3
1,1,9,18,87,306,3,154,12,1,45,9, , ,8000,8,3,3
1,1,9,18,87,306,3,154,13,1,40,14, , ,1000,8,3,3
1,1,9,18,87,306,3,154,14,1,75,9,11, ,12000,8,3,3
1,1,9,18,87,306,3,154,15,1,50,1,9, ,10000,8,3,3
1,1,9,18,87,306,3,154,16,1,45,9,1, ,10000,8,3,3
1,1,9,18,87,306,3,154,17,1,30,14,1, ,10000,8,3,3
1,1,9,18,87,306,3,154,18,1,25,18, , ,6000,8,3,3
1,1,9,18,87,306,3,154,19,1,40,1,18, ,10000,8,3,3
1,1,9,18,87,306,3,154,20,1,35,9,1, ,10000,8,3,3
1,1,9,18,87,306,3,154,21,1,45,1, , ,8000,8,3,3
1,1,9,18,87,306,3,154,22,1,35,2, , ,7000,8,3,3
1,1,9,18,87,306,3,154,23,1,40,9,1, ,8000,8,3,3
1,1,9,18,87,306,3,154,24,1,52,2,18, ,7000,8,9,3
1,1,9,18,87,306,3,154,25,1,50,11, , ,8000,1,1,3
1,1,9,18,87,306,3,154,26,1,40,14,2, ,6000,1,1,3
1,1,9,18,87,306,3,154,27,1,50,96,2, ,8000,8,3,3
1,1,9,18,87,306,3,154,28,1,36,96, , ,4000,8,3,3
1,1,9,18,87,306,3,154,29,1,55,17, , ,6000,8,9,3
1,1,9,18,87,306,3,154,30,1,36,4,2, ,6000,8,3,3
1,1,9,18,87,306,3,154,31,1,24,14, , ,7000,8,3,3
1,1,9,18,87,306,3,154,32,1,22,14,1, ,9000,8,3,3
1,1,9,18,87,306,3,154,33,1,27,11,12, ,12000,1,1,3
1,1,9,18,87,306,3,154,34,1,60,2, , ,7000,8,3,3
1,1,9,18,87,306,3,154,35,1,30,2,4, ,6000,8,3,3
1,1,9,18,87,306,3,154,36,1,25,2, , ,6000,8,3,3
1,1,9,18,87,306,3,154,37,1,56,2,11, ,8000,8,3,3
1,1,9,18,87,306,3,154,38,1,48,17,2, ,6000,8,3,3
1,1,9,18,87,306,3,154,39,1,45,17,2, ,6000,8,3,3
1,1,9,18,87,306,3,154,40,1,60,4,96, ,5000,8,5,3
1,1,9,18,87,306,3,154,41,1,40,18, , ,7000,8,3,3
1,1,9,18,87,306,3,154,42,1,25,18, , ,5000,8,7,3
1,1,9,18,87,306,3,154,43,1,25,2,4, ,6000,8,3,3
1,1,9,18,87,306,3,154,44,1,30,9, , ,8000,8,3,3
1,1,9,18,87,306,3,154,45,1,30,11, , ,6000,8,3,3
1,1,9,18,87,306,3,154,46,1,50,1, , ,7000,8,3,3
1,1,9,18,87,306,3,154,47,1,45,2, , ,6000,8,3,3
1,1,9,18,87,306,3,154,48,1,24,2, , ,6000,8,3,3
1,1,9,18,87,306,3,154,49,1,22,2,18, ,6000,8,3,3
1,1,9,18,87,306,3,154,50,1,45,2,9, ,7000,8,3,3
1,1,9,18,87,306,3,154,51,1,47,9,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,52,1,40,1,2, ,8000,8,3,3
1,1,9,18,87,306,3,154,53,1,38,11,1, ,8000,8,3,3
1,1,9,18,87,306,3,154,54,1,36,11, , ,9000,8,3,3
1,1,9,18,87,306,3,154,55,1,24,11,1, ,7000,8,3,3
1,1,9,18,87,306,3,154,56,1,27,11, , ,8000,1,3,3
1,1,9,18,87,306,3,154,57,1,40,11,1, ,9000,8,3,3
1,1,9,18,87,306,3,154,58,1,40,11,9, ,10000,8,3,3
1,1,9,18,87,306,3,154,59,1,32,11,1, ,10000,8,3,3
1,1,9,18,87,306,3,154,60,1,35,11,1, ,9000,8,3,3
1,1,9,18,87,306,3,154,61,1,42,1,9, ,9000,8,3,3
1,1,9,18,87,306,3,154,62,1,52,1,9, ,10000,8,3,3
1,1,9,18,87,306,3,154,63,1,34,1,9, ,10000,8,3,3
1,1,9,18,87,306,3,154,64,1,24,11, , ,6000,8,3,3
1,1,9,18,87,306,3,154,65,1,45,11,1, ,10000,1,1,3
1,1,9,18,87,306,3,154,66,1,25,14,1, ,12000,8,1,3
1,1,9,18,87,306,3,154,67,1,56,9,1, ,13000,1,1,3
1,1,9,18,87,306,3,154,68,1,46,1,9, ,10000,1,1,3
1,1,9,18,87,306,3,154,69,1,40,1,9, ,10000,1,1,3
1,1,9,18,87,306,3,154,70,1,30,11, , ,4000,8,3,3
1,1,9,18,87,306,3,154,71,1,35,2, , ,6000,8,3,3
1,1,9,18,87,306,3,154,72,2,56,96,5, ,4000,8,5,3
1,1,9,18,87,306,3,154,73,1,50,6,4, ,5000,8,3,3
1,1,9,18,87,306,3,154,74,1,48,2, , ,6000,8,3,3
1,1,9,18,87,306,3,154,75,1,40,9, , ,5000,8,3,3
1,1,9,18,87,306,3,154,76,1,42,1, , ,7000,1,1,3
1,1,9,18,87,306,3,154,77,1,35,9,1, ,7000,8,3,3
1,1,9,18,87,306,3,154,78,1,40,2, , ,6000,8,3,3
1,1,9,18,87,306,3,154,79,1,35,1, , ,6000,8,3,3
1,1,9,18,87,306,3,154,80,1,55,1,9, ,7000,8,3,3
1,1,9,18,87,306,3,154,81,1,30,9,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,82,1,55,2,4,6,6000,8,7,3
1,1,9,18,87,306,3,154,83,1,80,2, , ,6000,8,1,3
1,1,9,18,87,306,3,154,84,1,32,6, , ,7000,8,3,3
1,1,9,18,87,306,3,154,85,1,25,9, , ,7000,8,3,3
1,1,9,18,87,306,3,154,86,1,30,18, , ,8000,8,3,3
1,1,9,18,87,306,3,154,87,1,32,9, , ,7000,8,3,3
1,1,9,18,87,306,3,154,88,1,35,9,2, ,3000,8,3,3
1,1,9,18,87,306,3,154,89,1,25,18,4, ,7000,8,3,3
1,1,9,18,87,306,3,154,90,1,60,2,4, ,6000,8,3,3
1,1,9,18,87,306,3,154,91,1,60,2,96, ,10000,8,3,3
1,1,9,18,87,306,3,154,92,1,60,11, , ,10000,8,3,3
1,1,9,18,87,306,3,154,93,1,22,4,18, ,8000,8,3,3
1,1,9,18,87,306,3,154,94,1,45,9,1,10,15000,8,3,3
1,1,9,18,87,306,3,154,95,1,20,18, , ,8000,8,3,3
1,1,9,18,87,306,3,154,96,1,60,9, , ,8000,8,3,3
1,1,9,18,87,306,3,154,97,1,27,9, , ,9000,8,3,3
1,1,9,18,87,306,3,154,98,1,20,11, , ,9000,8,3,3
1,1,9,18,87,306,3,154,99,1,30,17,4, ,7000,8,3,3
1,1,9,18,87,306,3,154,100,1,25,11, , ,10000,8,3,3
1,1,9,18,87,306,3,154,101,1,42,4,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,102,1,65,6,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,103,1,28,6, , ,5000,8,3,3
1,1,9,18,87,306,3,154,104,1,32,6,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,105,1,28,9,10, ,12000,8,3,3
1,1,9,18,87,306,3,154,106,1,26,6,4, ,7000,8,3,3
1,1,9,18,87,306,3,154,107,1,42,1,4,2,9000,8,3,3
1,1,9,18,87,306,3,154,108,1,40,9,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,109,1,65,2, , ,8000,8,3,3
1,1,9,18,87,306,3,154,110,1,40,2, , ,6000,8,3,3
1,1,9,18,87,306,3,154,111,1,65,2, , ,7000,8,3,3
1,1,9,18,87,306,3,154,112,1,60,2,4, ,7000,8,3,3
1,1,9,18,87,306,3,154,113,1,35,2,4,6,6000,8,3,3
1,1,9,18,87,306,3,154,114,1,50,4, , ,7000,8,3,3
1,1,9,18,87,306,3,154,115,1,35,4,5, ,6000,8,3,3
1,1,9,18,87,306,3,154,116,1,35,11,1, ,12000,8,3,3
1,1,9,18,87,306,3,154,117,1,30,9,2,1,9000,8,3,3
1,1,9,18,87,306,3,154,118,1,45,2,4, ,7000,8,3,3
1,1,9,18,87,306,3,154,119,1,26,2,17,6,7000,8,3,3
1,1,9,18,87,306,3,154,120,1,19,11,2,1,8000,8,3,3
1,1,9,18,87,306,3,154,121,1,35,2,96,1,9000,8,3,3
1,1,9,18,87,306,3,154,122,1,28,2,6, ,8000,8,3,3
1,1,9,18,87,306,3,154,123,1,50,2,6, ,7000,8,3,3
1,1,9,18,87,306,3,154,124,1,28,6, , ,7000,8,3,3
1,1,9,18,87,306,3,154,125,1,27,18,9, ,10000,8,3,3
1,1,9,18,87,306,3,154,126,1,60,2,9, ,9000,8,3,3
1,1,9,18,87,306,3,154,127,1,22,6,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,128,1,50,11,2, ,6000,8,3,3
1,1,9,18,87,306,3,154,129,1,50,6,2, ,7000,8,3,3
1,1,9,18,87,306,3,154,130,1,40,96,4, ,8000,8,3,3
1,1,9,18,87,306,3,154,131,1,32,11, , ,10000,8,3,3
1,1,9,18,87,306,3,154,132,1,25,6, , ,4000,8,3,3
1,1,9,18,87,306,3,154,133,1,30,1,4, ,7000,8,3,3
1,1,9,18,87,306,3,154,134,1,60,2, , ,4000,8,3,3
1,1,9,18,87,306,3,154,135,1,30,96, , ,10000,8,3,3
1,1,9,18,87,306,3,154,136,1,60,96,1, ,4000,8,3,3
1,1,9,18,87,306,3,154,137,1,30,6, , ,7000,8,3,3
1,1,9,18,87,306,3,154,138,1,20,6, , ,7000,8,3,3
1,1,9,18,87,306,3,154,139,1,35,1, , ,7000,8,3,3
1,1,9,18,87,306,3,154,140,1,60,2,1,20,12000,8,3,3
1,1,9,18,87,306,3,154,141,1,40,4, , ,6000,8,3,3
1,1,9,18,87,306,3,154,142,1,36,9, , ,8000,8,3,3
1,1,9,18,87,306,3,154,143,1,46,17, , ,6000,8,3,3
1,1,9,18,87,306,3,154,144,1,50,11,9, ,16000,1,1,3
1,1,9,18,87,306,3,154,145,1,50,9, , ,10000,8,3,3
1,1,9,18,87,306,3,154,146,1,63,2,1, ,7000,1,1,3
1,1,9,18,87,306,3,154,147,1,28,96, , ,10000,1,1,3
1,1,9,18,87,306,3,154,148,1,22,96, , ,8000,8,3,3
1,1,9,18,87,306,3,154,149,1,17,18, , ,8000,8,3,3
1,1,9,18,87,306,3,154,150,1,25,11,1, ,11000,1,1,3
1,1,9,18,87,306,3,154,151,1,30,11,1, ,8000,1,3,3
1,1,9,18,87,306,3,154,152,1,50,2,1, ,7000,8,3,3
1,1,9,18,87,306,3,154,153,1,23,2,1, ,6000,8,3,3
1,1,9,18,87,306,3,154,154,1,40,1, , ,6000,8,3,3
1,1,9,18,87,784,9,152,1,1,35,17, , ,6000,8,3,3
1,1,9,18,87,784,9,152,2,1,27,17, , ,6000,8,5,3
1,1,9,18,87,784,9,152,3,1,40,4, , ,6000,8,3,3
1,1,9,18,87,784,9,152,4,1,30,4, , ,6000,8,3,3
1,1,9,18,87,784,9,152,5,1,26,17, , ,7000,8,3,3
1,1,9,18,87,784,9,152,6,1,40,17, , ,7000,8,3,3
1,1,9,18,87,784,9,152,7,1,22,11, , ,8000,8,3,3
1,1,9,18,87,784,9,152,8,1,30,4,2, ,7000,8,3,3
1,1,9,18,87,784,9,152,9,1,50,2, , ,6000,8,3,3
1,1,9,18,87,784,9,152,10,1,60,1,2, ,7000,8,3,3
1,1,9,18,87,784,9,152,11,1,40,1,2, ,6000,8,3,3
1,1,9,18,87,784,9,152,12,1,50,2, , ,7000,8,1,3
1,1,9,18,87,784,9,152,13,1,30,2, , ,7000,8,3,3
1,1,9,18,87,784,9,152,14,1,40,2, , ,6000,8,96,3
